user_id,track_name,rating
376,bound universe,4
304,mamí me gustó (feat. ibrahim ferrer),5
258,heart shaped box (radio edit) [feat. julia church],4
476,manha de carnaval,5
879,leroy and lanisha,1
390,the ectopic stroll,4
425,1993,2
733,once i was loved,3
730,building a ladder,1
502,human leather shoes for crocodile dandies,1
16,if you could read my mind,4
742,marigold,4
52,summer breeze,1
479,bodas de oro (feat. rubén gonzález & jesús ramos),4
625,in the wee small hours of the morning,3
54,bassment jazz,5
509,midnight,1
985,clair de lune,4
415,dream a little dream,5
529,comics,3
76,schehmetmoll,4
180,aftermath,3
136,wonderland,3
875,fingerprints,4
987,cherokee,4
822,shaolin monk motherfunk,4
270,tattoos,1
599,lay down,5
417,the lung,1
747,ray gun,4
839,come hell or high water,1
206,a lil bit of,2
225,atari,5
677,all the joy,1
289,mono,1
822,don't wake me,5
881,bitch don’t kill my vibe,1
587,waiting,1
161,colour,5
996,luv (sic.) pt3 (feat. shing02),4
670,dystopia,3
477,swamp thing,2
146,jailhouse blues,2
581,survival,1
439,tone's rap,4
877,choose your weapon,3
273,lights out,1
299,the march,4
759,use ya mnd (twentyfourseven),4
90,swing it like roger,3
292,truth,5
567,gratitude,3
463,break apart,5
885,one and only,4
253,native son prequel ft. leo napier (jenaux remix),5
334,the revival,1
170,blue automatic,5
796,coffee houses,1
956,mocha jazz delight,3
682,cascade,1
197,tango till they’re sore,3
509,1985,1
531,gloria,2
494,guess it’s all over,5
109,from the dust of this planet,3
238,soul eyes,5
711,dig my feeling,2
786,jakarta,3
17,macrowave,4
799,just landed,4
437,the most cursed of hands / who am i,5
635,life is so peculiar,3
400,enormous room of silver,5
383,mr. usher (on his way to town),1
250,the world connects,5
816,this love,2
626,he's a tramp,3
868,sunrise drive,5
776,kms (feat. atlas),4
623,monstrocity,4
947,the flame (is gone),2
717,the fire (remains),4
575,party raiser,3
329,initiate,2
490,bass me baby,2
539,who to love?,1
934,silence is the way,3
179,public syllogism,3
954,the amateur arsonist's handbook,2
921,regress,4
304,like a star,5
764,prologue: a faint applause...,4
726,shout sister shout,3
493,secrets within,3
216,war of the currents,4
219,consequence of love,3
931,limerent death,3
265,tawo,3
556,conrad tokyo,2
843,the circle,3
834,born in dissonance,4
669,mr. invisible,5
44,holding on,5
447,machinegun rap,5
551,made man,4
670,graffiti on a high school wall,4
756,the things we did last summer,4
572,all night,5
84,we the people....,3
684,peaceful life,2
693,every time,5
790,shimmer,1
735,don't take your love from me,5
921,count your blessings,5
109,morning sunrise,5
175,nobody speak,1
880,chapter 7 (feat. ty),4
653,(everybody's waitin' for) the man with the bag,5
152,nobody other,4
408,dreaming of you,1
927,casino de capri,5
646,zesty yearn music,1
794,joli garçon,2
240,mobius,4
413,failure,1
667,the light,4
896,coroner,3
754,"claudia, wilhelm r and me",5
384,clockworks,2
297,psychopomp,2
490,will you be mine,4
591,stuck,2
789,the way through,4
255,warm brew,3
704,under different welkins,3
542,no more tears,5
462,the only way,1
38,soul fever blues,1
376,street jazz,1
516,paid,4
626,moonglow,1
230,marie,3
619,6am,1
547,tubesocks,3
112,oatmeal,2
287,you're the best thing yet,3
794,if i can’t hold you,1
869,never ever,4
144,doors closing,3
844,take it slow,4
957,the meaning of love,2
110,butterfly,3
248,molasses,3
861,miss chew,2
768,ecstasy,4
561,squint,3
125,that's my desire,1
952,catch my drift,5
139,hideaway,3
977,l'appel du vide,3
75,bubbles,2
153,the god behind the pines,1
894,blue skies,2
666,sympathy,5
532,seasons change,4
526,homebody,1
876,atoll,1
789,no one in the world,1
198,true sons of zion,2
879,they can’t take that away from me,1
223,automaton,1
896,come meh way,4
198,cloud 9,2
429,tearz,5
36,roller skates,5
17,empires,4
111,fruitflies,1
299,dream,5
117,crossfire / so into you,4
76,ohio,5
721,night and day,1
426,black betty,1
296,loved ones,5
65,jackie gets out,5
329,theme for laura,3
69,there's a small hotel,1
56,whatever it takes,4
515,whereyougonnago?,4
112,aqua skies,2
531,whereucomefrom.,4
469,strike the root,4
839,high tide,1
539,bewitched,5
76,hiding place,5
556,nerve,4
453,feel this way,3
252,breathe,5
969,we walked together that night,3
536,honestly,3
292,smoke with me,3
659,same ole love (365 days a week),5
17,keep on,1
506,rhyme writer,3
94,balcony,3
308,basenji,5
684,smile,5
862,know the name,4
213,fakin jax,1
841,fontessa,3
170,6 a.m.,5
563,mono,1
389,vincent tyler,2
460,my queen is ada eastman,2
705,black kennedy,5
96,golden wings (instrumental),3
143,tokyo,2
279,let's go,2
221,it ain't right,3
273,eyes wide shut,4
224,chronos,2
866,change of tone,4
322,but not for me,3
549,lights,3
862,delphine,5
731,smile,4
168,soul city (feat. norman brown & joey sommerville),2
374,new day,3
597,love is here to stay,2
584,fake optics,4
979,boa,3
820,optimistic,1
709,bella ciao,5
550,never undo,5
961,i fall to pieces,2
265,born in space,5
299,just my luck,4
446,upside down (radio edit),1
676,jazzclub atmosphere,4
705,threshold,5
759,somewhere in between (swarvy remix),3
712,l.i.t.,3
549,break the ice,2
762,samba pati,5
320,the good doctor,5
457,ghost train haze,4
215,soul eyes,1
456,so in love,5
515,mpc jazz,5
673,consequences,5
943,tasty,5
815,on my own,1
110,hellohello,4
952,down under,2
214,draw me nearer,4
631,nightshift (red wine and cigs),2
808,set it,4
503,003,4
248,soulful,1
147,autumn nocturne,2
351,music to make you stagger,2
442,funk in the hole,5
225,back in time,4
728,find you,2
652,something my heart trusts,2
538,7-t's,3
910,no one like you,2
895,ninetofive,1
666,cushty,2
719,do you really,1
943,second wind,1
54,90 degrees,5
235,condemned to the gallows,4
423,mambo rap,1
258,colors of love,4
707,moon river,4
481,what are we waiting for (feat. nicolette robinson),1
852,nomatter,5
142,voice of trespass,3
182,king,1
297,luminary,4
977,mad world,5
952,martyrs,2
487,genesis,3
273,light up the night,5
268,memory digital,2
215,work shit out,1
136,donner bell,3
754,loving you,4
36,i will wait for you,1
383,spirits will collide,4
158,innocent,2
781,babylon,5
777,i'll be searching (for you),5
926,"the morning, you & love",4
749,trust myself (feat. gallant),2
92,terraformer,1
423,life of vermin,4
564,puff your cares away,1
916,i need your lovin',5
622,geronimo,2
483,lies,3
728,besame mucho (kiss me),3
751,come with me,3
666,family,5
388,around the corner,5
485,you & me,5
767,i would still,5
736,outdoors,2
850,touch in mine (fingers),2
566,so cold in the summer,1
45,snake charmer,1
871,i can't give your time back,2
116,nostalgia,5
177,rethymno,2
870,summer delight,5
209,mind’s eye,1
144,the bridge,3
442,door,1
360,azalea,5
81,at dizzy's,5
388,lest we forget (blood),5
157,falling,3
880,dead end,4
804,sunday morning,2
792,swarm,2
69,blood of the past,2
569,quest for love,2
662,it’s better for you,2
628,gravitate,3
517,money,5
666,bardis,2
204,just you,3
1,they got to come,1
799,next door neighbour,3
617,simmer down,2
834,i got a pain,1
452,sammy dead,3
737,lucky 7,4
239,coolie boy,3
455,long time now,2
542,engine 54,2
556,give me your love,5
27,dark street,1
72,dance with me,5
291,oh love (live),5
824,"mercy, mercy, mercy",5
520,"true, true, true",2
882,shanty town,2
400,sweet music,4
874,i am free,5
963,let him try,2
657,a silver bird,3
40,unity,1
133,rude boy train,5
282,blackbird singing,5
940,wiseman,4
573,don't stay away,4
507,the first time i saw you,5
885,she want it,5
417,don't touch me tomato,5
268,why,1
521,perfidia,2
270,breaking up,5
70,willow tree,3
986,in love with you,5
194,i can't stand it,1
999,i want everything,1
850,ride your donkey,5
188,what the world needs now is love,2
7,out of love (i'm the one love forgot),3
830,love is all i had,5
475,angel of the morning,3
900,moonlight lover,3
403,rough rider,3
586,equal rights,5
966,gypsy woman,2
130,ketchy shuby,5
685,walk with love,3
175,speak no evil,2
941,my heart is gone,5
905,reggae girl,2
413,party time,2
197,the baddest,4
386,drink milk,3
352,wondering,3
891,when you call my name,5
370,my girl,3
337,shang i,3
119,bla bla bla,1
980,everything crash,1
733,scare him,1
861,long shot kick de bucket,4
604,mama look deh,1
367,hanging fire,1
768,reggae night,2
190,roots woman,3
731,fu man chu,1
175,jungle lion,2
468,we all are one,4
620,roots radical,2
657,third world people,3
554,special,4
574,john jones,1
689,double wheel,3
861,doctor no go,1
576,challenge,2
621,moon walk,4
551,"one (heart, one love)",4
80,seven letters,3
985,african zulu,5
717,kill them all,5
783,long time,5
491,monkey man,2
633,now you are gone,4
441,why baby why,4
406,joy joy,5
49,no man is an island,5
442,money day,3
616,peace in your mind (peace of mind),3
370,put a little love in your heart,5
353,you can get it if you really want,1
294,the loser,4
335,message from a black man,1
200,things a get bad to worse,4
888,river bed,1
394,stereo freeze,1
85,dream dream,2
802,going to a ball,1
773,sweet sensation,1
940,my heart is gone,3
681,mother funk,5
163,make it with you,4
16,rock away,2
129,change your style,5
833,peace and love,2
424,you have caught me,3
901,love divine,5
865,do you want me,1
791,my girl,2
595,i'm gonna be free,4
237,it's alright,5
356,money love,5
403,my happiness,4
114,too experience,1
875,i am alright,2
311,everything i own,2
864,screaming target,2
66,crying over you,2
687,pride & ambition,2
394,close to you,1
311,blinded by love,4
388,big five,1
19,love of a woman,5
624,move me,2
573,please don't go,2
487,killing me softly with her song,1
757,i could dance all night,5
29,come dance with me,1
343,maybe some day,2
623,fancy make up,4
818,help me make it through the night,2
280,struggling man,5
648,duppy conqueror,5
890,"get up, stand up",4
556,no sympathy,2
788,i see you,1
48,hallelujah time,4
248,pass it on,4
28,"take me home, country roads",4
975,having a party,5
611,sailing on,2
505,sooner or later,1
119,rastaman chant,1
13,put it on,4
435,high tide or low tide,2
321,400 years,2
728,concrete jungle,1
937,country road,4
542,pressure drop,1
922,i shot the sheriff,5
202,gold and silver,2
49,pomps & pride,3
357,back out with it,2
981,things & time,3
435,better days are coming,1
41,pack up,2
39,thou shall not steal,3
872,come on people,1
812,let's seize the time,4
881,i can't live without you,3
260,jah work,5
509,loving spirit,4
991,tag along,1
713,version,3
212,let love in,2
302,ital fighting,2
243,cornbread,5
297,talkin' blues,2
747,i want to know,5
136,dread locks,2
241,spinning dub,5
245,resting place,2
305,slavery days,5
347,old marcus garvey,1
588,three blind mice,3
322,love jah,5
624,abendigo,1
319,know jah today,4
497,black kill a black (black against black),4
291,my religion,1
331,igziabeher (let jah be praised),5
855,big fight,4
244,"get up, stand up",3
540,dear mother,5
553,you're the only one,2
113,"long, long dread locks",3
506,y mas gan,2
103,declaration of rights,2
227,stepping razor,4
710,african race,3
675,salary is thin (the sun shines for me),2
390,promise is a comfort,1
800,brand new beggar,5
588,shadow,4
824,let my days be long,5
651,i and i,2
115,doctor love,1
225,fighting against conviction,5
979,reincarnated souls,5
275,why must i cry,1
547,"roots, rock, reggae",5
336,rat race,1
573,young generation dub,5
958,war,1
216,no sympathy,3
112,them never love poor marcus,1
42,can't stand the pressure,1
521,say so,5
738,ballistic affair,1
863,shame and pride,3
541,cry to me,3
421,night shift,1
568,jah jah is the conqueror,1
316,fever,2
615,i need a roof,1
828,back to africa,4
941,door peep,3
920,mystery babylon,2
104,mother,1
54,rock away,4
731,there is no end,2
692,natty take over,3
261,i shall sing,1
192,lion,5
732,it's good,2
792,why me black brother why,1
321,tan and see,5
652,never you change,4
333,stealing in the name of jah,4
828,natural natty,3
990,if i follow my mind,3
549,black soul,5
388,children,1
209,go seek your rights,5
87,i don't like it,4
102,big eel,2
906,ark of the covenant,5
925,the price of peace,1
953,on my life,3
9,be true,2
3,culture,2
464,hurry on,5
510,i love jah,5
895,let's kiss & say goodbye,1
905,get ready,4
844,stepping free,5
904,revelation,5
314,winter world of love,2
546,who feels it (knows it),4
940,police & thieves,3
752,let him go,5
439,apartheid,2
96,jah guide,5
758,400 years,5
804,vampire,1
587,babylon queendom,3
764,you can't blame the youth,3
696,do you remember,2
406,the sun,2
795,congoman,4
348,guiltiness,5
576,natural mystic,5
888,two sevens clash,2
555,don't blame it on i,3
579,jah pretty face,2
827,i'm alone in the wilderness,4
581,pirate days,2
356,natty dread taking over,4
475,it's a long way around,1
197,black disciples,2
804,when i am down,5
239,truth and right,1
12,liberation,3
120,it's up to you,1
692,meditation,3
31,jah loves,1
146,dem a come,1
356,isn't it time,5
208,my time,4
230,look within yourself,1
919,universal love (beyond the boundries),4
313,she is a woman,2
726,simmer down,5
150,take heed,1
22,ride on girl,2
530,dread a dread,2
974,declaration of rights,5
569,i man come again,3
24,who have eyes to see,3
10,blood dunza,5
735,you left me standing by the door,3
711,crisis,5
557,cold sweat,3
891,holy mount zion,4
219,lonely streets,3
358,love shine bright,4
109,behold,1
631,only jah jah know,2
567,better days,3
204,created by the father,4
470,dub from creation,1
505,dread beat an' blood,3
705,run revolution a come,2
621,word of the farmer,3
930,doun de road,4
358,it dread inna inglan,5
702,step across,3
315,black liberation struggle,3
447,jah music,2
165,guilty,4
49,slave driver (extended version),5
852,precious love,2
438,raggae music,5
219,rejoice,2
782,president amin,2
91,out of africa,5
572,run run run,3
458,heartache,4
350,grove me,5
902,whip them jah (live),1
669,words of wisdom (live),3
663,natural mystic,4
116,jah is the one,3
101,jah gift to man,3
858,step by step,4
759,too long in slavery,5
275,the shepherd,1
776,something funny,5
565,don't feel no way,2
399,sound system,3
419,jah rastafari,1
594,top rankin',2
64,wake up and live,1
911,zimbabwe,3
580,ambush in the night,2
345,fite dem back,3
694,time come,1
199,social living,5
69,reality poem,3
889,blasphemy (selah),4
595,uncle george,1
59,chiney man,1
864,it noh funny,1
75,unseen guest,1
63,props-man style,4
284,breezin',5
987,playing games,1
226,ain't that loving you,5
382,can't sleep without it,1
466,concentration,1
234,7,5
78,sticks man '80,4
457,romans,1
124,gone with the wind,4
188,rub sister rub it,4
655,fittest of the fittest,4
238,spread propaganga,3
314,there is fire,4
502,creation rock,2
969,gee wiz,1
400,tyler,4
193,a fool will fall,5
254,kingdom rise kingdom fall,5
143,di black petty booshwah,1
151,bass culture,4
500,loraine,3
105,reggae sounds,1
824,higher than high,4
836,i'm the toughest,1
923,guess who's coming to dinner,4
408,inglan is a bitch,5
602,act of affection,3
292,bad card,1
404,real situation,1
20,sinsemilla,1
382,fire house rock,5
592,harassment,2
225,heart of stone (chant them),5
52,happiness,5
263,food for thought,3
560,reggae fi peach,2
468,strange fruit,5
471,little by little,4
989,two sides of silence,5
80,break down the walls,1
580,hard time pressure,3
297,money dread,5
483,madam medusa,4
707,burden of shame,5
301,the dope,1
213,hold the fort,4
863,bully dread,5
884,jah love in we heart,1
461,we can and shall,4
510,ten commandments,2
616,sit and wonder,3
118,i am the one,1
170,strength of my life,4
121,sardonicus,4
729,silent witness,1
386,greedy dog,2
507,youth of eglington,3
749,journey,4
547,live and give,3
147,present arms,3
248,jah love me,2
891,walk out,3
427,head of the buccaneer,1
230,not afraid to fight version,5
304,bam bam,2
581,verse 1,3
108,mash it up now,1
175,give me your love,1
939,elijah,5
640,bumping and boring,3
977,folitician,1
724,morning ride,1
971,born to love,2
522,dj business,2
739,here i come again,4
727,girl i love,4
731,party time,1
4,creation rebel,2
406,love i can feel,2
578,untitled,5
132,verse 4,1
457,verse 8,1
188,do you remember,3
434,love and devotion,1
263,dub marcus say,3
401,rocky road,4
612,problems,4
444,love is all is alright,5
338,natty sat upon the rock,2
129,chant a psalm,5
887,night nurse,3
859,cool out son,3
556,darkness,4
830,night nurse dub 2,4
770,the key,3
627,rastaman chant,1
555,emotional slaughter,1
156,soldier take over,4
934,i won't close my eyes,2
672,general penitentiary,5
295,where there is love,4
823,"""african head charge""",4
984,m16,2
124,"blood, sweat and tears",2
907,come along,2
818,boxing,5
404,hold on to what you've got,5
337,king inna the jungle,3
586,the piper calls the tune,3
918,forget the cost,5
860,schoolboy,5
453,maybe lady,3
730,we don't wanna fight,1
38,slow down,3
770,loving you,1
116,conqueror dub,2
612,are you crazy?,2
614,please don't make me,1
637,wonders of the world,4
389,dance with you,2
9,save a little love for me,1
106,reggae feeling,2
325,in this time ' sugar minott,2
388,too hot,5
357,little girl,5
488,where we are going,2
348,get up,1
842,time waster,2
401,beenie man,4
894,islands in the stream,3
685,money,2
556,your love,5
916,reality,3
18,can't use me,3
469,what them a do,5
532,love fire,5
46,knock knock,1
480,chanting,5
393,not satisfied,3
448,where you gonna run,1
485,buffalo soldier,2
169,roots and culture,5
199,journey,1
557,sweet sensation,5
676,many rivers to cross,2
370,please don't make me cry,3
467,zungguzungguguzungguzeng,3
110,rastaman live up,4
437,maga dog,2
969,stop that train,3
150,hitler,3
526,love solution,4
745,sunshine in the music,4
178,sunday school,5
959,some love,1
333,the father,5
948,material gain,3
283,in deh,4
288,love affair,1
869,do i do i,2
6,pave the way,5
586,the ghetto,5
175,captivity,5
536,call the police,4
158,statement,4
141,what mine's yours,3
402,jungle gym,3
358,the king,1
617,you ain't cool,4
38,chains broken,2
603,help,4
246,after you,1
614,tears are falling,1
947,crime don't pay,2
615,mr. music,5
925,new clothes,1
481,sol mal,4
801,striving,4
495,african queen,2
763,bliss,4
68,black uhuru anthem,3
145,spiritual healing,2
501,body move,4
141,hail mi idren,5
522,seasons,4
410,watch your words,1
626,don't give in,3
813,ku klux klan,3
225,top ten,5
432,what is life?,1
154,handsworth revolution,5
564,confusion,5
401,praise jah love,4
890,survival,2
773,my thoughts,1
491,you're not an army,1
639,try it,1
429,bull in the pen,4
221,your eyes were open,1
859,palaving,5
947,easy,4
340,i want it ital,4
888,hold me,2
354,heartbreaker,1
729,gives me a chance,5
895,mr. loverman,2
130,smoke gets in your eyes,4
807,so much love,5
567,clarks booty,3
954,hustling,4
10,house land*,3
468,toure kunda,1
696,la gota en el ojo,5
115,save black music,4
570,babylon the bandit,1
8,don't break my heart,1
913,the earth dies screaming,1
447,rude boys don't fear,5
328,mi spliff,5
667,the buzz feeling,5
48,money make friend,4
167,the thanks we get,5
81,no good,3
568,girls are skanking,3
461,fresh and clean,2
892,stand up and fight,3
619,lots of loving,3
510,what's going down,5
871,kingdom dub,3
531,school of dub,2
524,black & white,5
484,can't keep a good man down,1
841,bur boy,4
236,revolution part one,1
399,i can see clearly,1
162,no better than yard,2
578,baara,4
489,call me,2
148,rambo,1
203,long rider,3
397,gimme what me want,1
317,tell it like it is,5
778,spread out,1
64,strollin' on,1
750,sing our own song,3
528,uptown dub,2
776,say people,5
695,watchdogs,2
856,hey world!,1
559,crazy love,2
859,brutal,2
550,chanting,3
520,roxanne,5
941,peter gunn,1
41,somewhere,4
185,rollando,3
376,fight to survive,4
872,lay it on the line,3
638,i'm the toughest,2
706,roots natty roots,1
195,champion bubbler,3
452,baby love,3
367,prophet,2
532,don't run,5
396,jah man,5
3,sing a song,2
102,grandma,3
584,how long,1
285,crua chan,1
394,war,1
379,in my song,2
79,"rain, rain, rain",1
353,yellow like cheese,5
718,follow fashion monkey,3
202,leaving to zion,2
624,they talk about love,5
444,peeni walli,1
309,roll call,5
327,is it because i'm black?,2
488,jah give us life,2
871,who no waan come,5
49,get up stand up,3
285,johnny too bad,2
921,christmas-a-come,4
767,baby come rock,5
832,full moon,5
514,budget,2
795,just for a day,5
747,we've had enough!,4
111,pain,2
541,love don't love nobody,5
24,want a virgin,3
357,people of the world,1
914,blueberry hill,2
965,telephone love,5
93,mike tyson,3
738,gals love money man,4
239,bad boy business,1
487,don't pressure me,1
631,up front,4
536,the exile,2
635,honest opinion,4
273,aiding and abetting,4
559,know how fe chat,4
689,hello ya'll,2
267,disco drop out,5
100,dead end circuit,1
652,lee and molly,1
348,moses,2
866,stand firm,4
879,crystal ball,1
510,mystic man,1
569,bush doctor,3
587,reggaemylitis,3
369,tomorrow people,5
10,what's true,4
129,lesson in my life,4
804,matter of time,3
789,have you ever been to hell,1
283,a who a say,5
434,you're always pulling me down,2
928,wallah up,3
94,shocking out,1
158,mass out,3
37,hold tight (eye for an eye),5
361,hole in the pumpkin,1
188,total disaster,5
38,follower,3
42,shuffle and deal,4
227,greedy girl,4
19,the seagull,2
555,i see jah,2
549,bury the barber,2
709,goodbye,1
765,night train,1
831,carry on,3
304,you’re my days,3
23,what is what,3
787,dance rub a dub,2
545,no money dub,3
143,propaganda,1
765,put down the gun,1
363,visions,4
352,there must be,5
354,woman,2
589,a thing of the past,4
490,big all around,3
774,wishing on a star,5
912,jah's reggae,3
367,good thing going,1
703,dedicate my song to you (dedicated to you),4
281,bob & friends over there,2
593,tears from my eyes,2
448,don't turn around,2
824,didn't i,1
724,black pride,5
530,can't stand it,1
498,dread a who she love,3
422,visions of the world,2
61,"cuerdas, gargantas y cables",2
518,start afresh,4
607,oppressor,1
806,fall for you again,1
196,never give in,5
721,pressure,5
119,do you really want me,2
392,be careful,5
552,love's gonna break your heart,3
887,rumours,5
301,she wants,2
935,situation crazy,4
966,natural suntan,4
851,living with jah,5
905,don't drink the piss,1
908,keep on doing it,5
235,where i'm down,1
325,the picture was you,1
598,i'll be waiting,3
79,ghetto living,2
453,armageddon,3
704,natty never get weary,1
334,wize up!,5
594,peace throughout the world,5
679,life,5
642,fire,5
729,my roots,1
676,fight to survive,5
145,together as one (live),5
42,mini bus,2
299,rebel in me,5
112,just a little bit longer,5
570,best of me,4
755,confirm reservation,3
741,electric boogie,3
728,bongo red,1
339,space in my heart,5
698,poor and clean,5
587,human work of art,4
190,fool in love,3
39,babylon get rude,1
982,rub a dub dub,3
436,war,2
878,"no speech, no language",3
758,great men,5
620,african woman,3
251,elephants,3
330,one people,5
995,civilization,2
805,hallelujah,2
151,time,4
754,i don't mind,3
29,so good so right,4
926,anambra,5
599,hold me,3
943,breakout,4
726,slow down driver,5
521,revelation time,2
903,i know a place,2
653,peace cup,5
971,no love in the city,3
47,soon come,5
460,step along,4
268,this way,5
768,how can we ease the pain,1
595,up with hope (down with dope),4
587,wicked in bed,2
959,give it a chance,4
603,kozmik,2
461,army band,5
344,cool breeze,3
573,here i come,5
495,mr. loverman (feat. chevelle franklin),1
78,badfish,4
225,live at e's,5
643,smoke two joints,2
857,generation,3
200,bad & wicked,2
205,ram dancehall,5
293,suru-lere,3
557,throw away your gun,5
702,be careful,5
397,word sound,2
67,love me,2
480,warrior stylee,3
139,victims,3
474,choose me,2
133,gang warfare,4
14,new time & age,4
860,freedom fighter,3
17,all night till day light,4
583,want more,5
816,it's growing,3
787,fire burning,5
113,pardon me,3
791,breaking up,3
279,i'm wanted,4
640,"hey, girl",2
850,get real,4
863,run them,2
801,fussing version,5
527,full time,5
896,man fi dead,5
589,where is the love,5
790,should i?,3
916,bass,5
735,buppie,3
494,my conversation,3
660,monkey dub,1
150,the pen,2
835,lonely night,5
13,only love,1
410,fight fi power,5
29,rude boy,4
699,love is the only law,4
225,place in your heart,3
651,when the lights gone out,3
443,all you got,2
535,truth in the world,4
760,will power,4
682,rastaman,3
164,pains of life,4
345,one world (not three),2
271,krs-one,4
499,right back,1
528,rivers of babylon,2
429,things in life,3
619,black my story (not history),1
926,try my love,1
443,picky picky head,4
19,k.k.k.,4
515,together as one,5
240,amazed are we,1
643,promises,5
944,the system,5
657,all this time,2
894,why me lord,4
603,feeling soul,3
474,children in the streets,4
743,jah save us,3
193,i just called to say i love you,5
345,south central,5
669,rastas,1
479,on my own,4
636,thank you jah,1
204,the mad fiddler,4
744,it's not a crime,2
120,on the inside,1
183,he's alive,5
170,worker man,5
540,love me or leave me,4
349,honky-toinks granny,2
880,nothing's changed,5
52,buju love you to the max,1
517,babylon by bus,1
163,second chance,5
75,if i had a hammer,1
656,monkey girl,5
14,run but you can't hide,3
690,promises,2
125,do the butterfly,4
274,the don (part i),2
1,jah jah is the ruler,5
785,grow your locks,3
705,all virgins,4
585,nothing can divide us,3
23,creative child,5
293,king of ska,4
246,it's a long long way,4
659,rhythm of life,3
502,be strong,5
106,now and then,2
721,promises and lies,1
966,sorry,1
59,no respect,3
390,there she goes,2
551,try jah love,2
168,love how the gal flex,3
526,(i can't help) falling in love with you,4
32,jah (live),1
792,paradise,3
305,visit,2
99,the grudge,1
989,garden,4
294,x marks the spot,4
273,i stand strong,5
429,money man skank,1
410,reggae radio station,5
535,railroad track,5
201,survival,5
363,brothers and sisters,2
41,ease up,3
34,hello africa,5
83,world so corrupt,2
841,show me a purpose,2
894,leggo mi hand,5
990,don't turn it off,2
31,hail h.i.m,2
542,cry blood africans,1
928,2 makes 1,1
981,stab out the meat,2
31,chalice,2
22,time has come,4
71,inside burning,5
999,african teacher,2
411,are you still in love with me,2
590,see you no more (2004),4
178,home grown,5
8,come children,3
304,keep on,3
844,me and them,5
346,mek dem a gwan so,1
379,equal rights,4
503,follow marcus garvey,2
935,trying to get to you,1
359,can't beat we,5
533,down in the ghetto,5
627,let me blow my smoke,5
771,giving thanks,1
601,man on the moon,4
231,heartbreaker,2
10,six,3
474,all kinds of people,4
958,blind boy,4
874,gunshot,2
104,fruitful days,4
813,here i am,4
508,get out!,5
468,cisco kid,4
412,pass the dutchie,5
117,people in tha middle,1
919,superstar punani,3
219,shooting hoops,3
759,caribbean blue,5
210,hole in the bucket,3
441,q-ball,1
477,she loves me now,5
549,i don't care too much for reggae dub,4
553,steady b loop dub,4
395,i-76,5
473,selah,1
338,nobody knows,5
680,hot sweet cocoa tea,2
135,yard stylee,4
627,i won't surrender,1
402,i'm the one to blame,4
6,listening,4
389,unchained,2
825,young revolutionaries,1
775,schoolgirl,1
433,runfayalife,2
401,crime to be broke in america,2
783,shanty town (007),2
866,"mash it to the youth man, mash it",5
307,revolution,2
356,live and learn,5
408,so ladies,2
253,if you like the sound,5
923,either or either,4
249,for you love,4
311,out of the abyss,4
224,see a man face,2
469,deep inside,2
514,hotter this year,5
34,lion in the jungle,5
104,can't remember the last time,3
830,make us one,4
436,raise your hand,2
336,the first word in memory,4
394,wikkeda!!,4
979,little did you know,5
759,old timer,3
385,not stupid,4
592,subject in school,3
374,dance,3
809,hot stuff,3
423,love punany bad,4
955,tell me the story,4
298,baby i love you so,3
806,fill her,5
942,tipsy dazy,4
267,shy guy,1
620,double barrel,5
367,around god's throne,1
35,it's true,1
7,bye bye baby,4
321,chant,2
619,big time,2
930,bad company,5
122,live it up,1
845,leaving the city,2
86,in your eyes,4
122,today,1
804,good to me,5
480,oh what a lie,4
37,this notion (intro),1
117,watching the world go by,2
552,modern slavery,3
320,bun down soddom,3
5,the scientist's answer,4
114,tonight,1
5,how can you,1
133,praise him,1
730,infidels,5
422,sara,5
597,love will cross over,5
195,saviour in your life,2
591,solomon bloodline,4
872,terrorist,5
68,two for one,4
650,protect us jah,1
842,thank you,4
857,give me the reason,1
822,floatin',1
884,break up and make up,3
847,shopping,4
885,marcus say jah no dead,1
468,fuck the police,4
54,righteous man,3
461,all time,1
22,gun down,4
513,other side (live),1
326,wake up late,1
846,anti socialistic,2
358,zero tolerance,3
153,never give up my pride,5
93,operation,4
618,black cowboy,3
11,to a party,5
410,disco devil,1
426,the ballad of johnny butt,1
714,pawn shop,4
385,garden grove,3
30,messenger,3
138,lightyears,2
195,rainy days,5
523,nyah keith,4
932,uptown style,3
763,one eyed enos,5
195,so many things,5
357,fire coal man,4
198,the best,3
683,fruitcake,3
883,cold feet,5
684,don't let problems get you down,3
10,curly locks,2
906,feelin' irie,5
754,rock to sleep,5
792,jah kingdom,2
254,tender love,1
485,comin' to gitcha,4
346,greedy joe,4
152,peace party,2
799,i-spy... (no stranger to danger),3
445,black enough?,3
750,monster look,5
385,black & proud,5
991,i'll never grow old,5
766,wanna be a player,3
940,200 years,2
848,the real terrorist,1
248,role model,3
832,don't sell out,5
646,east coast to the west coast,3
573,on the rock,2
529,big heavy gal,1
676,do you really want to hurt me,3
569,it took a miracle,2
840,lisa,4
192,original man,5
597,rude boy shufflin',3
803,the same song,1
424,trust me,2
798,no night,3
208,one big family,3
929,friendly fire,3
342,peace and love shall reign,3
227,riddim of life,2
749,borders,5
741,loneliness,5
658,willow tree,1
338,jupiter,4
656,rivers of babylon,1
28,who am i,1
371,electricity,1
852,inner light spectrum,1
791,greetings,4
